subjects,session,fold_number,trial,window_test_start,label,proba_left_hand,proba_right_hand,proba_feet,proba_tongue
2,"['session_T', 'session_E']",2,73,0.5,1,0.3646,0.4349,0.0541,0.1465
2,"['session_T', 'session_E']",2,74,0.5,2,0.2542,0.2429,0.3924,0.1105
2,"['session_T', 'session_E']",2,75,0.5,3,0.1973,0.297,0.1422,0.3635
2,"['session_T', 'session_E']",2,76,0.5,2,0.3066,0.2779,0.1797,0.2357
2,"['session_T', 'session_E']",2,77,0.5,2,0.3881,0.2291,0.1523,0.2305
2,"['session_T', 'session_E']",2,78,0.5,3,0.3531,0.2052,0.1785,0.2633
2,"['session_T', 'session_E']",2,79,0.5,3,0.2169,0.1916,0.3972,0.1943
2,"['session_T', 'session_E']",2,80,0.5,2,0.3885,0.1299,0.3947,0.0868
2,"['session_T', 'session_E']",2,81,0.5,1,0.2799,0.3392,0.1625,0.2183
2,"['session_T', 'session_E']",2,82,0.5,1,0.3744,0.218,0.3128,0.0948
2,"['session_T', 'session_E']",2,83,0.5,0,0.3385,0.3053,0.0447,0.3115
2,"['session_T', 'session_E']",2,84,0.5,2,0.2548,0.0878,0.5215,0.1359
2,"['session_T', 'session_E']",2,85,0.5,2,0.1245,0.1564,0.5719,0.1472
2,"['session_T', 'session_E']",2,86,0.5,3,0.2389,0.1862,0.2051,0.3699
2,"['session_T', 'session_E']",2,87,0.5,0,0.4538,0.1507,0.3446,0.0509
2,"['session_T', 'session_E']",2,88,0.5,0,0.3393,0.2472,0.0739,0.3396
2,"['session_T', 'session_E']",2,89,0.5,3,0.135,0.316,0.0575,0.4914
2,"['session_T', 'session_E']",2,90,0.5,0,0.3451,0.2643,0.0511,0.3395
2,"['session_T', 'session_E']",2,91,0.5,3,0.2879,0.2988,0.182,0.2312
2,"['session_T', 'session_E']",2,92,0.5,2,0.3284,0.1434,0.3049,0.2233
2,"['session_T', 'session_E']",2,93,0.5,0,0.312,0.2428,0.2367,0.2084
2,"['session_T', 'session_E']",2,94,0.5,1,0.1006,0.1428,0.1783,0.5783
2,"['session_T', 'session_E']",2,95,0.5,1,0.6327,0.2329,0.0201,0.1142
2,"['session_T', 'session_E']",2,96,0.5,2,0.3654,0.0888,0.4927,0.0531
2,"['session_T', 'session_E']",2,97,0.5,0,0.436,0.351,0.024,0.1891
2,"['session_T', 'session_E']",2,98,0.5,2,0.0373,0.0262,0.8847,0.0518
2,"['session_T', 'session_E']",2,99,0.5,1,0.1373,0.2559,0.3401,0.2667
2,"['session_T', 'session_E']",2,100,0.5,0,0.25,0.3291,0.0883,0.3326
2,"['session_T', 'session_E']",2,101,0.5,1,0.2324,0.295,0.1496,0.3231
2,"['session_T', 'session_E']",2,102,0.5,0,0.2517,0.2835,0.1408,0.3239
2,"['session_T', 'session_E']",2,103,0.5,0,0.391,0.135,0.0294,0.4447
2,"['session_T', 'session_E']",2,104,0.5,3,0.2604,0.3413,0.1141,0.2842
2,"['session_T', 'session_E']",2,105,0.5,3,0.4808,0.2183,0.0302,0.2707
2,"['session_T', 'session_E']",2,106,0.5,0,0.2661,0.2097,0.272,0.2523
2,"['session_T', 'session_E']",2,107,0.5,1,0.2137,0.3773,0.0618,0.3472
2,"['session_T', 'session_E']",2,108,0.5,0,0.2453,0.282,0.1464,0.3262
2,"['session_T', 'session_E']",2,109,0.5,2,0.1712,0.1574,0.4689,0.2025
2,"['session_T', 'session_E']",2,110,0.5,1,0.1389,0.2631,0.2145,0.3834
2,"['session_T', 'session_E']",2,111,0.5,2,0.33,0.0751,0.5227,0.0723
2,"['session_T', 'session_E']",2,112,0.5,2,0.4361,0.2939,0.1031,0.1669
2,"['session_T', 'session_E']",2,113,0.5,1,0.2481,0.3234,0.0522,0.3763
2,"['session_T', 'session_E']",2,114,0.5,1,0.1237,0.2834,0.268,0.3249
2,"['session_T', 'session_E']",3,0,0.5,1,0.1517,0.456,0.1158,0.2766
2,"['session_T', 'session_E']",3,1,0.5,0,0.159,0.2865,0.3363,0.2182
2,"['session_T', 'session_E']",3,2,0.5,3,0.1309,0.1221,0.3289,0.4182
2,"['session_T', 'session_E']",3,3,0.5,0,0.3543,0.2628,0.1714,0.2115
2,"['session_T', 'session_E']",3,4,0.5,0,0.3316,0.2948,0.15,0.2236
2,"['session_T', 'session_E']",3,5,0.5,2,0.2616,0.4166,0.1095,0.2123
2,"['session_T', 'session_E']",3,6,0.5,0,0.1606,0.5045,0.1011,0.2338
2,"['session_T', 'session_E']",3,7,0.5,2,0.1465,0.4205,0.2269,0.2061
2,"['session_T', 'session_E']",3,8,0.5,3,0.2965,0.3285,0.1705,0.2045
2,"['session_T', 'session_E']",3,9,0.5,2,0.2601,0.2725,0.1938,0.2737
2,"['session_T', 'session_E']",3,10,0.5,1,0.2975,0.3625,0.1004,0.2396
2,"['session_T', 'session_E']",3,11,0.5,3,0.3271,0.2931,0.0966,0.2832
2,"['session_T', 'session_E']",3,12,0.5,1,0.2242,0.3986,0.134,0.2433
2,"['session_T', 'session_E']",3,13,0.5,0,0.3261,0.1996,0.1692,0.3051
2,"['session_T', 'session_E']",3,14,0.5,1,0.3202,0.3563,0.0953,0.2282
2,"['session_T', 'session_E']",3,15,0.5,0,0.2116,0.3459,0.1608,0.2818
2,"['session_T', 'session_E']",3,16,0.5,0,0.3048,0.2349,0.189,0.2712
2,"['session_T', 'session_E']",3,17,0.5,3,0.1208,0.1679,0.473,0.2383
2,"['session_T', 'session_E']",3,18,0.5,3,0.3367,0.3183,0.1563,0.1887
2,"['session_T', 'session_E']",3,19,0.5,3,0.3324,0.3367,0.1418,0.189
2,"['session_T', 'session_E']",3,20,0.5,1,0.343,0.3628,0.119,0.1752
2,"['session_T', 'session_E']",3,21,0.5,1,0.5045,0.21,0.1558,0.1297
2,"['session_T', 'session_E']",3,22,0.5,2,0.1577,0.3277,0.1601,0.3546
2,"['session_T', 'session_E']",3,23,0.5,3,0.2357,0.3067,0.1206,0.337
2,"['session_T', 'session_E']",3,24,0.5,3,0.2233,0.1832,0.2944,0.299
2,"['session_T', 'session_E']",3,25,0.5,2,0.1073,0.2116,0.2824,0.3988
2,"['session_T', 'session_E']",3,26,0.5,3,0.2885,0.2121,0.2043,0.2951
2,"['session_T', 'session_E']",3,27,0.5,2,0.146,0.1335,0.4469,0.2736
2,"['session_T', 'session_E']",3,28,0.5,1,0.1478,0.4404,0.1127,0.299
2,"['session_T', 'session_E']",3,29,0.5,2,0.3488,0.2634,0.1763,0.2116
2,"['session_T', 'session_E']",3,30,0.5,3,0.1835,0.1105,0.4216,0.2845
2,"['session_T', 'session_E']",3,31,0.5,1,0.2879,0.4598,0.065,0.1873
2,"['session_T', 'session_E']",3,32,0.5,0,0.1772,0.5203,0.1138,0.1888
2,"['session_T', 'session_E']",3,33,0.5,0,0.2481,0.4192,0.0906,0.242
2,"['session_T', 'session_E']",3,34,0.5,3,0.1946,0.2952,0.2241,0.2861
2,"['session_T', 'session_E']",3,35,0.5,1,0.1331,0.1085,0.549,0.2094
2,"['session_T', 'session_E']",3,36,0.5,3,0.1956,0.1353,0.2819,0.3872
2,"['session_T', 'session_E']",3,37,0.5,2,0.1108,0.0615,0.5479,0.2799
2,"['session_T', 'session_E']",3,38,0.5,0,0.2049,0.1978,0.2381,0.3593
2,"['session_T', 'session_E']",3,39,0.5,1,0.1018,0.4207,0.2156,0.2619
2,"['session_T', 'session_E']",3,40,0.5,2,0.1592,0.2322,0.2847,0.324
2,"['session_T', 'session_E']",3,41,0.5,0,0.151,0.1898,0.282,0.3772
2,"['session_T', 'session_E']",3,42,0.5,3,0.1392,0.318,0.217,0.3257
2,"['session_T', 'session_E']",3,43,0.5,1,0.1567,0.4258,0.1291,0.2884
2,"['session_T', 'session_E']",3,44,0.5,1,0.2806,0.2563,0.2758,0.1873
2,"['session_T', 'session_E']",3,45,0.5,3,0.2154,0.3288,0.2583,0.1975
2,"['session_T', 'session_E']",3,46,0.5,2,0.2065,0.2061,0.2548,0.3326
2,"['session_T', 'session_E']",3,47,0.5,3,0.2336,0.4173,0.1086,0.2405
2,"['session_T', 'session_E']",3,48,0.5,0,0.1135,0.111,0.4772,0.2983
2,"['session_T', 'session_E']",3,49,0.5,0,0.3325,0.2896,0.1552,0.2227
2,"['session_T', 'session_E']",3,50,0.5,2,0.1252,0.2757,0.2944,0.3047
2,"['session_T', 'session_E']",3,51,0.5,3,0.2323,0.4664,0.1404,0.1609
2,"['session_T', 'session_E']",3,52,0.5,1,0.1933,0.2907,0.249,0.267
2,"['session_T', 'session_E']",3,53,0.5,0,0.3797,0.3161,0.1375,0.1667
2,"['session_T', 'session_E']",3,54,0.5,1,0.1212,0.3647,0.1977,0.3163
2,"['session_T', 'session_E']",3,55,0.5,1,0.1216,0.4382,0.1804,0.2599
2,"['session_T', 'session_E']",3,56,0.5,0,0.3329,0.3858,0.106,0.1753
2,"['session_T', 'session_E']",3,57,0.5,0,0.1455,0.1765,0.3335,0.3445
2,"['session_T', 'session_E']",3,58,0.5,2,0.1247,0.4397,0.2684,0.1671
2,"['session_T', 'session_E']",3,59,0.5,3,0.3523,0.3493,0.122,0.1764
2,"['session_T', 'session_E']",3,60,0.5,2,0.0523,0.082,0.5563,0.3093
2,"['session_T', 'session_E']",3,61,0.5,2,0.2405,0.3871,0.1395,0.2328
2,"['session_T', 'session_E']",3,62,0.5,2,0.1993,0.2449,0.1975,0.3583
2,"['session_T', 'session_E']",3,63,0.5,0,0.3164,0.1513,0.2726,0.2598
2,"['session_T', 'session_E']",3,64,0.5,1,0.3553,0.2639,0.1296,0.2512
2,"['session_T', 'session_E']",3,65,0.5,3,0.2011,0.2053,0.4668,0.1268
2,"['session_T', 'session_E']",3,66,0.5,0,0.3363,0.3698,0.0985,0.1954
2,"['session_T', 'session_E']",3,67,0.5,0,0.1835,0.227,0.3304,0.2591
2,"['session_T', 'session_E']",3,68,0.5,1,0.1327,0.346,0.1996,0.3217
2,"['session_T', 'session_E']",3,69,0.5,2,0.2516,0.2786,0.1915,0.2783
2,"['session_T', 'session_E']",3,70,0.5,2,0.129,0.2103,0.4665,0.1943
2,"['session_T', 'session_E']",3,71,0.5,0,0.5027,0.2545,0.1153,0.1275
2,"['session_T', 'session_E']",3,72,0.5,1,0.1825,0.4312,0.1835,0.2028
2,"['session_T', 'session_E']",3,73,0.5,3,0.3187,0.3153,0.1338,0.2322
2,"['session_T', 'session_E']",3,74,0.5,0,0.3563,0.3658,0.0739,0.204
2,"['session_T', 'session_E']",3,75,0.5,1,0.1828,0.4311,0.2405,0.1456
2,"['session_T', 'session_E']",3,76,0.5,1,0.2567,0.4798,0.1482,0.1153
2,"['session_T', 'session_E']",3,77,0.5,2,0.2122,0.2724,0.2267,0.2887
2,"['session_T', 'session_E']",3,78,0.5,2,0.2587,0.2313,0.244,0.266
2,"['session_T', 'session_E']",3,79,0.5,2,0.2961,0.297,0.232,0.175
