subjects,session,fold_number,trial,window_test_start,label,proba_left_hand,proba_right_hand,proba_feet,proba_tongue
2,"['session_T', 'session_E']",1,22,0.5,1,0.0773,0.7734,0.034,0.1154
2,"['session_T', 'session_E']",1,23,0.5,3,0.12,0.0779,0.1692,0.6329
2,"['session_T', 'session_E']",1,24,0.5,0,0.0395,0.8324,0.0588,0.0693
2,"['session_T', 'session_E']",1,25,0.5,1,0.272,0.1245,0.0082,0.5953
2,"['session_T', 'session_E']",1,26,0.5,3,0.2826,0.0266,0.0582,0.6325
2,"['session_T', 'session_E']",1,27,0.5,1,0.0516,0.8017,0.0482,0.0984
2,"['session_T', 'session_E']",1,28,0.5,0,0.1352,0.4868,0.0684,0.3096
2,"['session_T', 'session_E']",1,29,0.5,3,0.157,0.0878,0.1115,0.6436
2,"['session_T', 'session_E']",1,30,0.5,3,0.1982,0.1744,0.5615,0.0659
2,"['session_T', 'session_E']",1,31,0.5,0,0.6457,0.1247,0.024,0.2055
2,"['session_T', 'session_E']",1,32,0.5,3,0.3468,0.0493,0.0851,0.5188
2,"['session_T', 'session_E']",1,33,0.5,1,0.2549,0.2787,0.0089,0.4575
2,"['session_T', 'session_E']",1,34,0.5,1,0.0678,0.7348,0.0568,0.1406
2,"['session_T', 'session_E']",1,35,0.5,3,0.0196,0.8493,0.029,0.1021
2,"['session_T', 'session_E']",1,36,0.5,2,0.1395,0.0716,0.0892,0.6997
2,"['session_T', 'session_E']",1,37,0.5,2,0.023,0.8975,0.03,0.0495
2,"['session_T', 'session_E']",1,38,0.5,2,0.1975,0.0835,0.1557,0.5633
2,"['session_T', 'session_E']",1,39,0.5,3,0.1934,0.0983,0.0875,0.6207
2,"['session_T', 'session_E']",1,40,0.5,2,0.241,0.2227,0.2213,0.315
2,"['session_T', 'session_E']",1,41,0.5,1,0.4638,0.2832,0.1482,0.1049
2,"['session_T', 'session_E']",1,42,0.5,3,0.0967,0.0468,0.0239,0.8326
2,"['session_T', 'session_E']",1,43,0.5,1,0.2874,0.028,0.1512,0.5334
2,"['session_T', 'session_E']",1,44,0.5,0,0.513,0.1886,0.218,0.0804
2,"['session_T', 'session_E']",1,45,0.5,0,0.5418,0.2506,0.1108,0.0968
2,"['session_T', 'session_E']",1,46,0.5,2,0.0702,0.31,0.5581,0.0618
2,"['session_T', 'session_E']",1,47,0.5,2,0.0686,0.0714,0.8328,0.0273
2,"['session_T', 'session_E']",1,48,0.5,0,0.1798,0.1978,0.1364,0.486
2,"['session_T', 'session_E']",1,49,0.5,0,0.2315,0.0346,0.009,0.7249
2,"['session_T', 'session_E']",1,50,0.5,0,0.5731,0.1049,0.0331,0.2888
2,"['session_T', 'session_E']",1,51,0.5,1,0.0465,0.6463,0.0179,0.2893
2,"['session_T', 'session_E']",1,52,0.5,3,0.3578,0.0764,0.0213,0.5445
2,"['session_T', 'session_E']",1,53,0.5,2,0.0931,0.388,0.4051,0.1139
2,"['session_T', 'session_E']",1,54,0.5,1,0.2849,0.0717,0.3877,0.2557
2,"['session_T', 'session_E']",1,55,0.5,0,0.3603,0.2211,0.016,0.4026
2,"['session_T', 'session_E']",1,56,0.5,0,0.3893,0.0917,0.0276,0.4914
2,"['session_T', 'session_E']",1,57,0.5,1,0.0422,0.8309,0.0059,0.121
2,"['session_T', 'session_E']",1,58,0.5,2,0.0823,0.023,0.865,0.0297
2,"['session_T', 'session_E']",1,59,0.5,3,0.5011,0.2359,0.0357,0.2273
2,"['session_T', 'session_E']",1,60,0.5,1,0.2333,0.4422,0.0195,0.305
2,"['session_T', 'session_E']",1,61,0.5,2,0.0695,0.0164,0.8469,0.0673
2,"['session_T', 'session_E']",1,62,0.5,2,0.2653,0.0596,0.3883,0.2868
2,"['session_T', 'session_E']",1,63,0.5,1,0.1394,0.1354,0.0157,0.7095
2,"['session_T', 'session_E']",1,64,0.5,1,0.3664,0.0911,0.2003,0.3422
2,"['session_T', 'session_E']",1,65,0.5,3,0.138,0.2162,0.0125,0.6333
2,"['session_T', 'session_E']",1,66,0.5,2,0.0336,0.0082,0.9382,0.02
2,"['session_T', 'session_E']",1,67,0.5,0,0.2479,0.6012,0.0669,0.084
2,"['session_T', 'session_E']",1,68,0.5,3,0.1968,0.6128,0.0135,0.1769
2,"['session_T', 'session_E']",1,69,0.5,3,0.0796,0.4635,0.0142,0.4428
2,"['session_T', 'session_E']",1,70,0.5,3,0.2568,0.0378,0.0114,0.6939
2,"['session_T', 'session_E']",1,71,0.5,2,0.2341,0.2297,0.4529,0.0833
2,"['session_T', 'session_E']",1,72,0.5,1,0.1232,0.6012,0.0338,0.2418
2,"['session_T', 'session_E']",1,73,0.5,2,0.0145,0.1,0.8567,0.0287
2,"['session_T', 'session_E']",1,74,0.5,0,0.0196,0.5335,0.4128,0.0341
2,"['session_T', 'session_E']",1,75,0.5,1,0.032,0.8756,0.0442,0.0482
2,"['session_T', 'session_E']",1,76,0.5,2,0.0357,0.1504,0.7716,0.0423
2,"['session_T', 'session_E']",1,77,0.5,3,0.0907,0.5968,0.0182,0.2943
2,"['session_T', 'session_E']",1,78,0.5,2,0.3306,0.3585,0.1004,0.2104
2,"['session_T', 'session_E']",1,79,0.5,0,0.2493,0.038,0.0225,0.6902
2,"['session_T', 'session_E']",1,80,0.5,0,0.3585,0.1091,0.1134,0.419
2,"['session_T', 'session_E']",1,81,0.5,1,0.0355,0.8744,0.0101,0.08
2,"['session_T', 'session_E']",1,82,0.5,0,0.1816,0.4454,0.0158,0.3573
2,"['session_T', 'session_E']",1,83,0.5,0,0.4025,0.2816,0.0403,0.2757
2,"['session_T', 'session_E']",1,84,0.5,1,0.0675,0.4828,0.0107,0.439
2,"['session_T', 'session_E']",1,85,0.5,2,0.0825,0.0264,0.8634,0.0277
2,"['session_T', 'session_E']",1,86,0.5,2,0.0696,0.3119,0.5285,0.09
2,"['session_T', 'session_E']",1,87,0.5,0,0.2623,0.4547,0.1064,0.1766
2,"['session_T', 'session_E']",1,88,0.5,0,0.2726,0.4882,0.1504,0.0888
2,"['session_T', 'session_E']",1,89,0.5,1,0.2613,0.2588,0.0195,0.4603
2,"['session_T', 'session_E']",1,90,0.5,2,0.2143,0.155,0.5121,0.1186
2,"['session_T', 'session_E']",1,91,0.5,3,0.4883,0.0433,0.1951,0.2733
2,"['session_T', 'session_E']",1,92,0.5,1,0.0963,0.4014,0.0274,0.4749
2,"['session_T', 'session_E']",1,93,0.5,2,0.0285,0.1244,0.8229,0.0243
2,"['session_T', 'session_E']",1,94,0.5,3,0.0758,0.1943,0.6013,0.1286
2,"['session_T', 'session_E']",1,95,0.5,3,0.1344,0.3199,0.0123,0.5335
2,"['session_T', 'session_E']",1,96,0.5,3,0.2202,0.0592,0.0157,0.7048
2,"['session_T', 'session_E']",1,97,0.5,1,0.3681,0.0833,0.31,0.2386
2,"['session_T', 'session_E']",1,98,0.5,0,0.4329,0.2717,0.0556,0.2398
2,"['session_T', 'session_E']",1,99,0.5,2,0.0163,0.009,0.9619,0.0128
2,"['session_T', 'session_E']",1,100,0.5,2,0.3516,0.068,0.282,0.2984
2,"['session_T', 'session_E']",1,101,0.5,1,0.1117,0.374,0.0066,0.5078
2,"['session_T', 'session_E']",1,102,0.5,2,0.0371,0.0077,0.9363,0.019
2,"['session_T', 'session_E']",1,103,0.5,2,0.0517,0.0422,0.881,0.0251
2,"['session_T', 'session_E']",1,104,0.5,1,0.1963,0.0404,0.3228,0.4405
2,"['session_T', 'session_E']",1,105,0.5,3,0.1369,0.128,0.0085,0.7266
2,"['session_T', 'session_E']",1,106,0.5,2,0.2284,0.0278,0.6992,0.0445
2,"['session_T', 'session_E']",1,107,0.5,0,0.3417,0.1476,0.1757,0.3351
2,"['session_T', 'session_E']",1,108,0.5,2,0.0521,0.098,0.8239,0.026
2,"['session_T', 'session_E']",1,109,0.5,1,0.5721,0.1085,0.2078,0.1116
2,"['session_T', 'session_E']",1,110,0.5,3,0.208,0.1048,0.0146,0.6726
2,"['session_T', 'session_E']",1,111,0.5,1,0.2116,0.0317,0.0145,0.7423
2,"['session_T', 'session_E']",1,112,0.5,3,0.201,0.056,0.0495,0.6935
2,"['session_T', 'session_E']",1,113,0.5,1,0.089,0.7,0.0996,0.1114
2,"['session_T', 'session_E']",1,114,0.5,0,0.063,0.5967,0.0279,0.3124
2,"['session_T', 'session_E']",1,115,0.5,0,0.1269,0.1248,0.6725,0.0758
2,"['session_T', 'session_E']",2,0,0.5,1,0.2066,0.2169,0.0061,0.5705
2,"['session_T', 'session_E']",2,1,0.5,2,0.0396,0.0423,0.8718,0.0463
2,"['session_T', 'session_E']",2,2,0.5,2,0.0272,0.021,0.923,0.0288
2,"['session_T', 'session_E']",2,3,0.5,0,0.4485,0.1962,0.0082,0.347
2,"['session_T', 'session_E']",2,4,0.5,2,0.0289,0.0182,0.9314,0.0215
2,"['session_T', 'session_E']",2,5,0.5,2,0.0173,0.0229,0.9258,0.0339
2,"['session_T', 'session_E']",2,6,0.5,1,0.1182,0.1462,0.0504,0.6852
2,"['session_T', 'session_E']",2,7,0.5,0,0.1732,0.4837,0.0412,0.3019
2,"['session_T', 'session_E']",2,8,0.5,1,0.1922,0.4731,0.0985,0.2362
2,"['session_T', 'session_E']",2,9,0.5,1,0.5367,0.1368,0.0185,0.308
2,"['session_T', 'session_E']",2,10,0.5,2,0.0258,0.0219,0.9035,0.0488
2,"['session_T', 'session_E']",2,11,0.5,3,0.5054,0.0967,0.0916,0.3063
2,"['session_T', 'session_E']",2,12,0.5,2,0.0477,0.03,0.898,0.0243
2,"['session_T', 'session_E']",2,13,0.5,1,0.2542,0.2522,0.1312,0.3624
2,"['session_T', 'session_E']",2,14,0.5,2,0.0447,0.031,0.8947,0.0296
2,"['session_T', 'session_E']",2,15,0.5,3,0.3701,0.1438,0.292,0.1942
2,"['session_T', 'session_E']",2,16,0.5,3,0.1746,0.1532,0.0616,0.6107
2,"['session_T', 'session_E']",2,17,0.5,3,0.208,0.1619,0.0287,0.6014
2,"['session_T', 'session_E']",2,18,0.5,1,0.1807,0.6213,0.0166,0.1814
2,"['session_T', 'session_E']",2,19,0.5,1,0.4112,0.2408,0.243,0.105
2,"['session_T', 'session_E']",2,20,0.5,0,0.1048,0.2715,0.3421,0.2815
2,"['session_T', 'session_E']",2,21,0.5,0,0.1339,0.0652,0.0144,0.7865
2,"['session_T', 'session_E']",2,22,0.5,1,0.3974,0.5154,0.0269,0.0603
2,"['session_T', 'session_E']",2,23,0.5,3,0.2819,0.2519,0.0106,0.4556
2,"['session_T', 'session_E']",2,24,0.5,0,0.3735,0.3847,0.012,0.2298
2,"['session_T', 'session_E']",2,25,0.5,3,0.1921,0.5905,0.0121,0.2054
2,"['session_T', 'session_E']",2,26,0.5,2,0.1556,0.0441,0.7461,0.0543
2,"['session_T', 'session_E']",2,27,0.5,0,0.2108,0.3229,0.009,0.4573
2,"['session_T', 'session_E']",2,28,0.5,3,0.0566,0.072,0.1208,0.7506
2,"['session_T', 'session_E']",2,29,0.5,2,0.1971,0.246,0.3938,0.1631
2,"['session_T', 'session_E']",2,30,0.5,1,0.2512,0.4395,0.0201,0.2892
2,"['session_T', 'session_E']",2,31,0.5,0,0.1644,0.2251,0.0352,0.5753
2,"['session_T', 'session_E']",2,32,0.5,3,0.2163,0.5683,0.0221,0.1933
2,"['session_T', 'session_E']",2,33,0.5,3,0.6102,0.214,0.0195,0.1563
2,"['session_T', 'session_E']",2,34,0.5,3,0.1534,0.6377,0.0279,0.181
2,"['session_T', 'session_E']",2,35,0.5,3,0.2429,0.1896,0.0072,0.5603
2,"['session_T', 'session_E']",2,36,0.5,0,0.4438,0.1644,0.1623,0.2295
2,"['session_T', 'session_E']",2,37,0.5,2,0.0126,0.012,0.9609,0.0146
2,"['session_T', 'session_E']",2,38,0.5,1,0.05,0.0709,0.0321,0.8469
2,"['session_T', 'session_E']",2,39,0.5,3,0.337,0.1729,0.1493,0.3409
2,"['session_T', 'session_E']",2,40,0.5,3,0.2789,0.1763,0.036,0.5088
2,"['session_T', 'session_E']",2,41,0.5,0,0.1218,0.587,0.0361,0.255
2,"['session_T', 'session_E']",2,42,0.5,1,0.253,0.5497,0.0118,0.1855
2,"['session_T', 'session_E']",2,43,0.5,2,0.0183,0.015,0.9511,0.0156
2,"['session_T', 'session_E']",2,44,0.5,3,0.0698,0.0975,0.3817,0.451
2,"['session_T', 'session_E']",2,45,0.5,1,0.2879,0.3965,0.0083,0.3073
2,"['session_T', 'session_E']",2,46,0.5,3,0.0509,0.2913,0.415,0.2427
2,"['session_T', 'session_E']",2,47,0.5,0,0.1276,0.177,0.1448,0.5506
2,"['session_T', 'session_E']",2,48,0.5,2,0.0161,0.0115,0.9497,0.0226
2,"['session_T', 'session_E']",2,49,0.5,1,0.1446,0.2302,0.4955,0.1297
2,"['session_T', 'session_E']",2,50,0.5,2,0.113,0.1952,0.5466,0.1452
2,"['session_T', 'session_E']",2,51,0.5,0,0.3448,0.3274,0.0148,0.313
2,"['session_T', 'session_E']",2,52,0.5,3,0.2423,0.5329,0.0427,0.1821
2,"['session_T', 'session_E']",2,53,0.5,0,0.3958,0.126,0.0241,0.4542
2,"['session_T', 'session_E']",2,54,0.5,3,0.1946,0.2409,0.2563,0.3082
2,"['session_T', 'session_E']",2,55,0.5,1,0.1822,0.6333,0.012,0.1726
2,"['session_T', 'session_E']",2,56,0.5,1,0.3478,0.2014,0.1984,0.2523
2,"['session_T', 'session_E']",2,57,0.5,2,0.0192,0.019,0.936,0.0257
2,"['session_T', 'session_E']",2,58,0.5,3,0.1352,0.1461,0.016,0.7027
2,"['session_T', 'session_E']",2,59,0.5,0,0.3697,0.4098,0.0092,0.2113
2,"['session_T', 'session_E']",2,60,0.5,3,0.6168,0.2326,0.051,0.0996
2,"['session_T', 'session_E']",2,61,0.5,2,0.0443,0.0238,0.7863,0.1455
2,"['session_T', 'session_E']",2,62,0.5,3,0.3361,0.2676,0.1263,0.27
2,"['session_T', 'session_E']",2,63,0.5,0,0.3884,0.2379,0.0105,0.3633
2,"['session_T', 'session_E']",2,64,0.5,1,0.4062,0.4379,0.0057,0.1502
2,"['session_T', 'session_E']",2,65,0.5,2,0.0608,0.0318,0.8366,0.0708
2,"['session_T', 'session_E']",2,66,0.5,1,0.2609,0.4835,0.014,0.2415
2,"['session_T', 'session_E']",2,67,0.5,0,0.5814,0.1753,0.0459,0.1973
2,"['session_T', 'session_E']",2,68,0.5,0,0.1682,0.1691,0.0103,0.6524
2,"['session_T', 'session_E']",2,69,0.5,0,0.1346,0.1464,0.4989,0.2202
2,"['session_T', 'session_E']",2,70,0.5,2,0.039,0.0488,0.8865,0.0257
2,"['session_T', 'session_E']",2,71,0.5,0,0.2857,0.1882,0.0192,0.507
2,"['session_T', 'session_E']",2,72,0.5,1,0.1336,0.5216,0.1162,0.2286
2,"['session_T', 'session_E']",2,73,0.5,1,0.0867,0.2907,0.5639,0.0587
2,"['session_T', 'session_E']",2,74,0.5,2,0.0201,0.0166,0.9391,0.0242
2,"['session_T', 'session_E']",2,75,0.5,3,0.1695,0.1271,0.0248,0.6787
2,"['session_T', 'session_E']",2,76,0.5,2,0.4795,0.2088,0.1071,0.2046
2,"['session_T', 'session_E']",2,77,0.5,2,0.1192,0.0585,0.7519,0.0704
2,"['session_T', 'session_E']",2,78,0.5,3,0.3896,0.1836,0.1843,0.2424
2,"['session_T', 'session_E']",2,79,0.5,3,0.2195,0.272,0.086,0.4225
2,"['session_T', 'session_E']",2,80,0.5,2,0.0827,0.0238,0.8603,0.0332
2,"['session_T', 'session_E']",2,81,0.5,1,0.1297,0.1225,0.6029,0.1449
2,"['session_T', 'session_E']",2,82,0.5,1,0.3182,0.0954,0.0222,0.5641
2,"['session_T', 'session_E']",2,83,0.5,0,0.2648,0.2631,0.0071,0.465
2,"['session_T', 'session_E']",2,84,0.5,2,0.0483,0.0208,0.8511,0.0798
2,"['session_T', 'session_E']",2,85,0.5,2,0.0504,0.0302,0.8591,0.0603
2,"['session_T', 'session_E']",2,86,0.5,3,0.1789,0.1427,0.0612,0.6172
2,"['session_T', 'session_E']",2,87,0.5,0,0.0142,0.0078,0.9661,0.0119
2,"['session_T', 'session_E']",2,88,0.5,0,0.2553,0.1503,0.0206,0.5738
2,"['session_T', 'session_E']",2,89,0.5,3,0.2416,0.3815,0.008,0.3688
2,"['session_T', 'session_E']",2,90,0.5,0,0.2335,0.2681,0.0103,0.4882
2,"['session_T', 'session_E']",2,91,0.5,3,0.1943,0.1682,0.3041,0.3334
2,"['session_T', 'session_E']",2,92,0.5,2,0.0872,0.0349,0.8008,0.0771
2,"['session_T', 'session_E']",2,93,0.5,0,0.6675,0.1139,0.0144,0.2041
2,"['session_T', 'session_E']",2,94,0.5,1,0.0488,0.1039,0.037,0.8103
2,"['session_T', 'session_E']",2,95,0.5,1,0.5182,0.3748,0.0164,0.0906
2,"['session_T', 'session_E']",2,96,0.5,2,0.0575,0.0213,0.8881,0.0331
2,"['session_T', 'session_E']",2,97,0.5,0,0.2973,0.3633,0.0132,0.3262
2,"['session_T', 'session_E']",2,98,0.5,2,0.0127,0.0084,0.9646,0.0143
2,"['session_T', 'session_E']",2,99,0.5,1,0.4762,0.3036,0.0196,0.2006
2,"['session_T', 'session_E']",2,100,0.5,0,0.3551,0.351,0.0213,0.2726
2,"['session_T', 'session_E']",2,101,0.5,1,0.2791,0.3043,0.0935,0.3231
2,"['session_T', 'session_E']",2,102,0.5,0,0.4054,0.3669,0.0251,0.2027
2,"['session_T', 'session_E']",2,103,0.5,0,0.5956,0.1478,0.0233,0.2332
2,"['session_T', 'session_E']",2,104,0.5,3,0.0909,0.1576,0.0173,0.7342
2,"['session_T', 'session_E']",2,105,0.5,3,0.3618,0.1069,0.0204,0.5109
2,"['session_T', 'session_E']",2,106,0.5,0,0.1925,0.1268,0.0698,0.611
2,"['session_T', 'session_E']",2,107,0.5,1,0.2287,0.3807,0.0375,0.3531
2,"['session_T', 'session_E']",2,108,0.5,0,0.4786,0.3101,0.0176,0.1937
2,"['session_T', 'session_E']",2,109,0.5,2,0.0262,0.0344,0.9216,0.0178
2,"['session_T', 'session_E']",2,110,0.5,1,0.3453,0.495,0.0371,0.1227
2,"['session_T', 'session_E']",2,111,0.5,2,0.0147,0.0083,0.9637,0.0133
2,"['session_T', 'session_E']",2,112,0.5,2,0.5855,0.2606,0.0101,0.1438
2,"['session_T', 'session_E']",2,113,0.5,1,0.3629,0.3182,0.0061,0.3128
2,"['session_T', 'session_E']",2,114,0.5,1,0.0186,0.0318,0.9057,0.0439
2,"['session_T', 'session_E']",3,0,0.5,1,0.061,0.3941,0.0088,0.5361
2,"['session_T', 'session_E']",3,1,0.5,0,0.0883,0.5861,0.0048,0.3208
2,"['session_T', 'session_E']",3,2,0.5,3,0.0786,0.4255,0.0152,0.4808
2,"['session_T', 'session_E']",3,3,0.5,0,0.1215,0.6582,0.0123,0.208
2,"['session_T', 'session_E']",3,4,0.5,0,0.2499,0.0902,0.5456,0.1143
2,"['session_T', 'session_E']",3,5,0.5,2,0.0705,0.1897,0.7068,0.033
2,"['session_T', 'session_E']",3,6,0.5,0,0.1655,0.4896,0.0225,0.3224
2,"['session_T', 'session_E']",3,7,0.5,2,0.1089,0.5421,0.2772,0.0718
2,"['session_T', 'session_E']",3,8,0.5,3,0.173,0.3015,0.0146,0.5108
2,"['session_T', 'session_E']",3,9,0.5,2,0.2177,0.1824,0.4862,0.1137
2,"['session_T', 'session_E']",3,10,0.5,1,0.081,0.5669,0.0517,0.3004
2,"['session_T', 'session_E']",3,11,0.5,3,0.2571,0.3573,0.004,0.3816
2,"['session_T', 'session_E']",3,12,0.5,1,0.0528,0.0201,0.9116,0.0155
2,"['session_T', 'session_E']",3,13,0.5,0,0.3498,0.3675,0.0208,0.2618
2,"['session_T', 'session_E']",3,14,0.5,1,0.2317,0.3017,0.0076,0.459
2,"['session_T', 'session_E']",3,15,0.5,0,0.2095,0.3899,0.0107,0.3899
2,"['session_T', 'session_E']",3,16,0.5,0,0.2384,0.3217,0.0096,0.4303
2,"['session_T', 'session_E']",3,17,0.5,3,0.4147,0.2123,0.0142,0.3588
2,"['session_T', 'session_E']",3,18,0.5,3,0.0664,0.6439,0.2234,0.0663
2,"['session_T', 'session_E']",3,19,0.5,3,0.2532,0.2291,0.0039,0.5137
2,"['session_T', 'session_E']",3,20,0.5,1,0.2881,0.2458,0.0051,0.4609
2,"['session_T', 'session_E']",3,21,0.5,1,0.1531,0.6942,0.0264,0.1264
2,"['session_T', 'session_E']",3,22,0.5,2,0.0442,0.1007,0.8356,0.0195
2,"['session_T', 'session_E']",3,23,0.5,3,0.3763,0.2311,0.0086,0.384
2,"['session_T', 'session_E']",3,24,0.5,3,0.1369,0.3248,0.0045,0.5338
2,"['session_T', 'session_E']",3,25,0.5,2,0.0307,0.0058,0.9582,0.0052
2,"['session_T', 'session_E']",3,26,0.5,3,0.0681,0.0206,0.8981,0.0131
2,"['session_T', 'session_E']",3,27,0.5,2,0.0332,0.0248,0.9335,0.0086
2,"['session_T', 'session_E']",3,28,0.5,1,0.1166,0.4989,0.0088,0.3757
2,"['session_T', 'session_E']",3,29,0.5,2,0.0718,0.3735,0.5087,0.0459
2,"['session_T', 'session_E']",3,30,0.5,3,0.2575,0.4432,0.0384,0.2609
2,"['session_T', 'session_E']",3,31,0.5,1,0.2713,0.0406,0.5779,0.1102
2,"['session_T', 'session_E']",3,32,0.5,0,0.3431,0.3105,0.0416,0.3048
2,"['session_T', 'session_E']",3,33,0.5,0,0.2707,0.1296,0.0312,0.5685
2,"['session_T', 'session_E']",3,34,0.5,3,0.3485,0.2239,0.3589,0.0687
2,"['session_T', 'session_E']",3,35,0.5,1,0.5438,0.1574,0.0134,0.2854
2,"['session_T', 'session_E']",3,36,0.5,3,0.4827,0.125,0.0071,0.3851
2,"['session_T', 'session_E']",3,37,0.5,2,0.2428,0.0761,0.6573,0.0239
2,"['session_T', 'session_E']",3,38,0.5,0,0.736,0.0514,0.0145,0.1982
2,"['session_T', 'session_E']",3,39,0.5,1,0.0588,0.6294,0.2153,0.0964
2,"['session_T', 'session_E']",3,40,0.5,2,0.0793,0.4164,0.3395,0.1648
2,"['session_T', 'session_E']",3,41,0.5,0,0.5669,0.0911,0.0243,0.3178
2,"['session_T', 'session_E']",3,42,0.5,3,0.21,0.6006,0.0155,0.1739
2,"['session_T', 'session_E']",3,43,0.5,1,0.6482,0.0975,0.0113,0.243
2,"['session_T', 'session_E']",3,44,0.5,1,0.7979,0.0418,0.014,0.1462
2,"['session_T', 'session_E']",3,45,0.5,3,0.0718,0.0994,0.7863,0.0425
2,"['session_T', 'session_E']",3,46,0.5,2,0.6887,0.092,0.0227,0.1965
2,"['session_T', 'session_E']",3,47,0.5,3,0.4285,0.1161,0.0058,0.4496
2,"['session_T', 'session_E']",3,48,0.5,0,0.0648,0.6866,0.1243,0.1244
2,"['session_T', 'session_E']",3,49,0.5,0,0.3996,0.3025,0.0202,0.2777
2,"['session_T', 'session_E']",3,50,0.5,2,0.057,0.2578,0.5662,0.119
2,"['session_T', 'session_E']",3,51,0.5,3,0.2358,0.4865,0.0444,0.2333
2,"['session_T', 'session_E']",3,52,0.5,1,0.2887,0.2621,0.0462,0.4029
2,"['session_T', 'session_E']",3,53,0.5,0,0.0707,0.4646,0.4214,0.0433
2,"['session_T', 'session_E']",3,54,0.5,1,0.1092,0.5359,0.0619,0.293
2,"['session_T', 'session_E']",3,55,0.5,1,0.0646,0.6814,0.0306,0.2234
2,"['session_T', 'session_E']",3,56,0.5,0,0.5237,0.3376,0.0329,0.1057
2,"['session_T', 'session_E']",3,57,0.5,0,0.3631,0.2413,0.0072,0.3884
2,"['session_T', 'session_E']",3,58,0.5,2,0.0317,0.0106,0.9487,0.009
2,"['session_T', 'session_E']",3,59,0.5,3,0.164,0.3868,0.0068,0.4424
2,"['session_T', 'session_E']",3,60,0.5,2,0.0527,0.1223,0.8036,0.0215
2,"['session_T', 'session_E']",3,61,0.5,2,0.0391,0.0087,0.9395,0.0127
2,"['session_T', 'session_E']",3,62,0.5,2,0.2358,0.4239,0.2296,0.1108
2,"['session_T', 'session_E']",3,63,0.5,0,0.1453,0.3193,0.4481,0.0872
2,"['session_T', 'session_E']",3,64,0.5,1,0.3301,0.3694,0.0129,0.2876
2,"['session_T', 'session_E']",3,65,0.5,3,0.197,0.5085,0.1347,0.1598
2,"['session_T', 'session_E']",3,66,0.5,0,0.0813,0.4704,0.4116,0.0367
2,"['session_T', 'session_E']",3,67,0.5,0,0.3119,0.2442,0.2952,0.1487
2,"['session_T', 'session_E']",3,68,0.5,1,0.0592,0.3459,0.0129,0.582
2,"['session_T', 'session_E']",3,69,0.5,2,0.0702,0.0125,0.9018,0.0155
2,"['session_T', 'session_E']",3,70,0.5,2,0.0395,0.3079,0.5624,0.0902
2,"['session_T', 'session_E']",3,71,0.5,0,0.5003,0.1757,0.0333,0.2907
2,"['session_T', 'session_E']",3,72,0.5,1,0.6721,0.1409,0.0401,0.1469
2,"['session_T', 'session_E']",3,73,0.5,3,0.7356,0.0542,0.0145,0.1957
2,"['session_T', 'session_E']",3,74,0.5,0,0.3674,0.0848,0.0038,0.544
2,"['session_T', 'session_E']",3,75,0.5,1,0.2139,0.2731,0.0286,0.4844
2,"['session_T', 'session_E']",3,76,0.5,1,0.7729,0.0552,0.0265,0.1454
2,"['session_T', 'session_E']",3,77,0.5,2,0.2357,0.1259,0.5831,0.0553
2,"['session_T', 'session_E']",3,78,0.5,2,0.1669,0.0633,0.6991,0.0707
2,"['session_T', 'session_E']",3,79,0.5,2,0.5754,0.1609,0.0469,0.2168
