subjects,session,fold_number,trial,window_test_start,label,proba_left_hand,proba_right_hand,proba_feet,proba_tongue
2,"['session_T', 'session_E']",1,56,0.5,0,0.1766,0.2013,0.0113,0.6108
2,"['session_T', 'session_E']",1,57,0.5,1,0.1902,0.1838,0.011,0.615
2,"['session_T', 'session_E']",1,58,0.5,2,0.1858,0.0678,0.6544,0.092
2,"['session_T', 'session_E']",1,59,0.5,3,0.2118,0.1064,0.3598,0.322
2,"['session_T', 'session_E']",1,60,0.5,1,0.2583,0.3611,0.0191,0.3615
2,"['session_T', 'session_E']",1,61,0.5,2,0.0524,0.0191,0.8325,0.0961
2,"['session_T', 'session_E']",1,62,0.5,2,0.2868,0.1439,0.1797,0.3895
2,"['session_T', 'session_E']",1,63,0.5,1,0.344,0.4116,0.0169,0.2275
2,"['session_T', 'session_E']",1,64,0.5,1,0.1063,0.2281,0.3612,0.3044
2,"['session_T', 'session_E']",1,65,0.5,3,0.1913,0.3121,0.0208,0.4758
2,"['session_T', 'session_E']",1,66,0.5,2,0.0246,0.0113,0.9451,0.019
2,"['session_T', 'session_E']",1,67,0.5,0,0.203,0.207,0.2569,0.3331
2,"['session_T', 'session_E']",1,68,0.5,3,0.1261,0.2566,0.0144,0.6029
2,"['session_T', 'session_E']",1,69,0.5,3,0.1266,0.2615,0.0178,0.5942
2,"['session_T', 'session_E']",1,70,0.5,3,0.0986,0.1977,0.0392,0.6645
2,"['session_T', 'session_E']",1,71,0.5,2,0.1233,0.1949,0.5446,0.1372
2,"['session_T', 'session_E']",1,72,0.5,1,0.2172,0.4159,0.0082,0.3587
2,"['session_T', 'session_E']",1,73,0.5,2,0.2169,0.248,0.4435,0.0916
2,"['session_T', 'session_E']",1,74,0.5,0,0.013,0.0176,0.959,0.0104
2,"['session_T', 'session_E']",1,75,0.5,1,0.179,0.5392,0.0367,0.245
2,"['session_T', 'session_E']",1,76,0.5,2,0.0916,0.1677,0.6797,0.061
2,"['session_T', 'session_E']",1,77,0.5,3,0.1943,0.508,0.027,0.2707
2,"['session_T', 'session_E']",1,78,0.5,2,0.3226,0.3235,0.2615,0.0924
2,"['session_T', 'session_E']",1,79,0.5,0,0.4126,0.1924,0.0275,0.3675
2,"['session_T', 'session_E']",1,80,0.5,0,0.2857,0.4637,0.0609,0.1896
2,"['session_T', 'session_E']",1,81,0.5,1,0.3451,0.4656,0.0079,0.1814
2,"['session_T', 'session_E']",1,82,0.5,0,0.2451,0.36,0.0121,0.3827
2,"['session_T', 'session_E']",1,83,0.5,0,0.613,0.1565,0.0195,0.211
2,"['session_T', 'session_E']",1,84,0.5,1,0.1155,0.1517,0.0157,0.7172
2,"['session_T', 'session_E']",1,85,0.5,2,0.016,0.0083,0.9664,0.0093
2,"['session_T', 'session_E']",1,86,0.5,2,0.0228,0.0181,0.9374,0.0217
2,"['session_T', 'session_E']",1,87,0.5,0,0.1847,0.0693,0.7224,0.0237
2,"['session_T', 'session_E']",1,88,0.5,0,0.2445,0.3397,0.3279,0.0879
2,"['session_T', 'session_E']",1,89,0.5,1,0.3771,0.0781,0.0137,0.531
2,"['session_T', 'session_E']",1,90,0.5,2,0.3678,0.1742,0.3664,0.0915
2,"['session_T', 'session_E']",1,91,0.5,3,0.3187,0.0979,0.3587,0.2247
2,"['session_T', 'session_E']",1,92,0.5,1,0.2277,0.3901,0.0898,0.2923
2,"['session_T', 'session_E']",1,93,0.5,2,0.1104,0.1129,0.7358,0.0409
2,"['session_T', 'session_E']",1,94,0.5,3,0.271,0.0582,0.2272,0.4437
2,"['session_T', 'session_E']",1,95,0.5,3,0.0938,0.1518,0.0179,0.7366
2,"['session_T', 'session_E']",1,96,0.5,3,0.2057,0.0959,0.017,0.6814
2,"['session_T', 'session_E']",1,97,0.5,1,0.1864,0.3599,0.0872,0.3665
2,"['session_T', 'session_E']",1,98,0.5,0,0.1914,0.4796,0.0666,0.2624
2,"['session_T', 'session_E']",1,99,0.5,2,0.0112,0.0064,0.9689,0.0136
2,"['session_T', 'session_E']",1,100,0.5,2,0.051,0.093,0.7661,0.0899
2,"['session_T', 'session_E']",1,101,0.5,1,0.3513,0.3428,0.0182,0.2877
2,"['session_T', 'session_E']",1,102,0.5,2,0.0535,0.0139,0.9144,0.0183
2,"['session_T', 'session_E']",1,103,0.5,2,0.0601,0.0505,0.8558,0.0336
2,"['session_T', 'session_E']",1,104,0.5,1,0.1332,0.1531,0.4546,0.259
2,"['session_T', 'session_E']",1,105,0.5,3,0.1538,0.1393,0.0526,0.6543
2,"['session_T', 'session_E']",1,106,0.5,2,0.0669,0.0587,0.8373,0.0371
2,"['session_T', 'session_E']",1,107,0.5,0,0.138,0.3844,0.1732,0.3044
2,"['session_T', 'session_E']",1,108,0.5,2,0.0317,0.0475,0.8629,0.058
2,"['session_T', 'session_E']",1,109,0.5,1,0.2907,0.096,0.3069,0.3063
2,"['session_T', 'session_E']",1,110,0.5,3,0.1752,0.208,0.0088,0.608
2,"['session_T', 'session_E']",1,111,0.5,1,0.2643,0.3281,0.0433,0.3643
2,"['session_T', 'session_E']",1,112,0.5,3,0.1632,0.3192,0.1285,0.3891
2,"['session_T', 'session_E']",1,113,0.5,1,0.1608,0.3878,0.1403,0.3112
2,"['session_T', 'session_E']",1,114,0.5,0,0.2215,0.307,0.0555,0.416
2,"['session_T', 'session_E']",1,115,0.5,0,0.5484,0.1775,0.0716,0.2025
2,"['session_T', 'session_E']",2,0,0.5,1,0.2627,0.2129,0.0077,0.5167
2,"['session_T', 'session_E']",2,1,0.5,2,0.041,0.0667,0.8649,0.0274
2,"['session_T', 'session_E']",2,2,0.5,2,0.0466,0.0713,0.8323,0.0498
2,"['session_T', 'session_E']",2,3,0.5,0,0.3311,0.3552,0.0093,0.3044
2,"['session_T', 'session_E']",2,4,0.5,2,0.1568,0.2476,0.5306,0.065
2,"['session_T', 'session_E']",2,5,0.5,2,0.1041,0.2156,0.6412,0.0391
2,"['session_T', 'session_E']",2,6,0.5,1,0.1197,0.1981,0.04,0.6422
2,"['session_T', 'session_E']",2,7,0.5,0,0.2682,0.491,0.0163,0.2246
2,"['session_T', 'session_E']",2,8,0.5,1,0.1089,0.565,0.1512,0.175
2,"['session_T', 'session_E']",2,9,0.5,1,0.5035,0.3805,0.0152,0.1008
2,"['session_T', 'session_E']",2,10,0.5,2,0.0252,0.034,0.8684,0.0724
2,"['session_T', 'session_E']",2,11,0.5,3,0.3812,0.2595,0.0833,0.2759
2,"['session_T', 'session_E']",2,12,0.5,2,0.0755,0.085,0.7948,0.0448
2,"['session_T', 'session_E']",2,13,0.5,1,0.1847,0.6484,0.1033,0.0635
2,"['session_T', 'session_E']",2,14,0.5,2,0.0485,0.0376,0.8641,0.0498
2,"['session_T', 'session_E']",2,15,0.5,3,0.4066,0.2726,0.0874,0.2333
2,"['session_T', 'session_E']",2,16,0.5,3,0.0939,0.078,0.0232,0.8049
2,"['session_T', 'session_E']",2,17,0.5,3,0.1326,0.3176,0.1152,0.4345
2,"['session_T', 'session_E']",2,18,0.5,1,0.3224,0.5304,0.0106,0.1366
2,"['session_T', 'session_E']",2,19,0.5,1,0.3626,0.3551,0.2203,0.062
2,"['session_T', 'session_E']",2,20,0.5,0,0.0707,0.1116,0.314,0.5038
2,"['session_T', 'session_E']",2,21,0.5,0,0.1244,0.222,0.0118,0.6419
2,"['session_T', 'session_E']",2,22,0.5,1,0.1608,0.7808,0.0164,0.042
2,"['session_T', 'session_E']",2,23,0.5,3,0.2222,0.4119,0.0111,0.3548
2,"['session_T', 'session_E']",2,24,0.5,0,0.2224,0.2179,0.0133,0.5464
2,"['session_T', 'session_E']",2,25,0.5,3,0.1824,0.5433,0.0108,0.2635
2,"['session_T', 'session_E']",2,26,0.5,2,0.333,0.2738,0.3101,0.083
2,"['session_T', 'session_E']",2,27,0.5,0,0.2355,0.4356,0.0069,0.322
2,"['session_T', 'session_E']",2,28,0.5,3,0.0532,0.066,0.4773,0.4035
2,"['session_T', 'session_E']",2,29,0.5,2,0.3295,0.393,0.021,0.2566
2,"['session_T', 'session_E']",2,30,0.5,1,0.2308,0.5976,0.0082,0.1634
2,"['session_T', 'session_E']",2,31,0.5,0,0.0531,0.0608,0.0715,0.8146
2,"['session_T', 'session_E']",2,32,0.5,3,0.3008,0.398,0.0094,0.2917
2,"['session_T', 'session_E']",2,33,0.5,3,0.2198,0.6491,0.0195,0.1115
2,"['session_T', 'session_E']",2,34,0.5,3,0.0934,0.4088,0.1245,0.3733
2,"['session_T', 'session_E']",2,35,0.5,3,0.2518,0.2759,0.006,0.4664
2,"['session_T', 'session_E']",2,36,0.5,0,0.2939,0.2506,0.1738,0.2817
2,"['session_T', 'session_E']",2,37,0.5,2,0.0251,0.0174,0.9434,0.0141
2,"['session_T', 'session_E']",2,38,0.5,1,0.1117,0.1258,0.024,0.7386
2,"['session_T', 'session_E']",2,39,0.5,3,0.1131,0.0767,0.4627,0.3475
2,"['session_T', 'session_E']",2,40,0.5,3,0.1676,0.0803,0.168,0.5841
2,"['session_T', 'session_E']",2,41,0.5,0,0.0975,0.2562,0.098,0.5482
2,"['session_T', 'session_E']",2,42,0.5,1,0.2638,0.3168,0.0073,0.4121
2,"['session_T', 'session_E']",2,43,0.5,2,0.0321,0.0249,0.9092,0.0338
2,"['session_T', 'session_E']",2,44,0.5,3,0.119,0.2909,0.1266,0.4635
2,"['session_T', 'session_E']",2,45,0.5,1,0.2298,0.4019,0.0065,0.3618
2,"['session_T', 'session_E']",2,46,0.5,3,0.0472,0.0304,0.1752,0.7471
2,"['session_T', 'session_E']",2,47,0.5,0,0.0949,0.1147,0.0502,0.7401
2,"['session_T', 'session_E']",2,48,0.5,2,0.0272,0.025,0.8871,0.0607
2,"['session_T', 'session_E']",2,49,0.5,1,0.1519,0.4264,0.2716,0.1501
2,"['session_T', 'session_E']",2,50,0.5,2,0.0653,0.1125,0.7157,0.1065
2,"['session_T', 'session_E']",2,51,0.5,0,0.1741,0.1857,0.0379,0.6023
2,"['session_T', 'session_E']",2,52,0.5,3,0.175,0.3384,0.0058,0.4807
2,"['session_T', 'session_E']",2,53,0.5,0,0.1371,0.0859,0.0313,0.7457
2,"['session_T', 'session_E']",2,54,0.5,3,0.1014,0.1855,0.5946,0.1185
2,"['session_T', 'session_E']",2,55,0.5,1,0.2012,0.6761,0.0092,0.1134
2,"['session_T', 'session_E']",2,56,0.5,1,0.2553,0.5208,0.0345,0.1894
2,"['session_T', 'session_E']",2,57,0.5,2,0.0589,0.0662,0.8508,0.024
2,"['session_T', 'session_E']",2,58,0.5,3,0.1759,0.3235,0.0145,0.4861
2,"['session_T', 'session_E']",2,59,0.5,0,0.1984,0.359,0.0114,0.4312
2,"['session_T', 'session_E']",2,60,0.5,3,0.3789,0.4612,0.045,0.1149
2,"['session_T', 'session_E']",2,61,0.5,2,0.0474,0.0234,0.5756,0.3536
2,"['session_T', 'session_E']",2,62,0.5,3,0.1411,0.6583,0.0564,0.1442
2,"['session_T', 'session_E']",2,63,0.5,0,0.3825,0.2458,0.0123,0.3594
2,"['session_T', 'session_E']",2,64,0.5,1,0.2122,0.4161,0.0063,0.3654
2,"['session_T', 'session_E']",2,65,0.5,2,0.0209,0.0285,0.8949,0.0557
2,"['session_T', 'session_E']",2,66,0.5,1,0.2219,0.4225,0.0095,0.3462
2,"['session_T', 'session_E']",2,67,0.5,0,0.3324,0.2331,0.0173,0.4172
2,"['session_T', 'session_E']",2,68,0.5,0,0.2637,0.1697,0.0071,0.5595
2,"['session_T', 'session_E']",2,69,0.5,0,0.0763,0.1704,0.5756,0.1777
2,"['session_T', 'session_E']",2,70,0.5,2,0.0561,0.0679,0.8616,0.0144
2,"['session_T', 'session_E']",2,71,0.5,0,0.2918,0.2222,0.0157,0.4703
2,"['session_T', 'session_E']",2,72,0.5,1,0.111,0.7235,0.0352,0.1303
2,"['session_T', 'session_E']",2,73,0.5,1,0.4446,0.4507,0.0349,0.0699
2,"['session_T', 'session_E']",2,74,0.5,2,0.0206,0.0261,0.9234,0.0298
2,"['session_T', 'session_E']",2,75,0.5,3,0.1852,0.1185,0.0215,0.6748
2,"['session_T', 'session_E']",2,76,0.5,2,0.4949,0.2313,0.1523,0.1215
2,"['session_T', 'session_E']",2,77,0.5,2,0.0713,0.0281,0.8668,0.0338
2,"['session_T', 'session_E']",2,78,0.5,3,0.4024,0.2038,0.1586,0.2352
2,"['session_T', 'session_E']",2,79,0.5,3,0.236,0.5543,0.0518,0.1578
2,"['session_T', 'session_E']",2,80,0.5,2,0.0589,0.0462,0.8596,0.0353
2,"['session_T', 'session_E']",2,81,0.5,1,0.1863,0.5564,0.1455,0.1117
2,"['session_T', 'session_E']",2,82,0.5,1,0.4887,0.3557,0.0072,0.1485
2,"['session_T', 'session_E']",2,83,0.5,0,0.2334,0.3223,0.0053,0.439
2,"['session_T', 'session_E']",2,84,0.5,2,0.0456,0.022,0.8695,0.0629
2,"['session_T', 'session_E']",2,85,0.5,2,0.0562,0.0552,0.8481,0.0405
2,"['session_T', 'session_E']",2,86,0.5,3,0.1879,0.2579,0.0898,0.4643
2,"['session_T', 'session_E']",2,87,0.5,0,0.0327,0.0178,0.9373,0.0122
2,"['session_T', 'session_E']",2,88,0.5,0,0.1373,0.1125,0.0102,0.74
2,"['session_T', 'session_E']",2,89,0.5,3,0.2721,0.2868,0.0076,0.4334
2,"['session_T', 'session_E']",2,90,0.5,0,0.1905,0.2416,0.0098,0.5581
2,"['session_T', 'session_E']",2,91,0.5,3,0.1286,0.2611,0.3576,0.2527
2,"['session_T', 'session_E']",2,92,0.5,2,0.1113,0.0629,0.7458,0.08
2,"['session_T', 'session_E']",2,93,0.5,0,0.4494,0.1314,0.0121,0.4071
2,"['session_T', 'session_E']",2,94,0.5,1,0.0467,0.0737,0.0523,0.8273
2,"['session_T', 'session_E']",2,95,0.5,1,0.4623,0.4839,0.0091,0.0447
2,"['session_T', 'session_E']",2,96,0.5,2,0.09,0.0634,0.7952,0.0514
2,"['session_T', 'session_E']",2,97,0.5,0,0.158,0.6295,0.0058,0.2067
2,"['session_T', 'session_E']",2,98,0.5,2,0.014,0.0105,0.9563,0.0192
2,"['session_T', 'session_E']",2,99,0.5,1,0.1807,0.5156,0.225,0.0787
2,"['session_T', 'session_E']",2,100,0.5,0,0.1672,0.7167,0.011,0.1052
2,"['session_T', 'session_E']",2,101,0.5,1,0.1898,0.2675,0.2843,0.2584
2,"['session_T', 'session_E']",2,102,0.5,0,0.2919,0.4191,0.0339,0.2551
2,"['session_T', 'session_E']",2,103,0.5,0,0.398,0.0686,0.0377,0.4957
2,"['session_T', 'session_E']",2,104,0.5,3,0.1423,0.3299,0.0146,0.5132
2,"['session_T', 'session_E']",2,105,0.5,3,0.517,0.3554,0.0081,0.1195
2,"['session_T', 'session_E']",2,106,0.5,0,0.1268,0.1102,0.7202,0.0428
2,"['session_T', 'session_E']",2,107,0.5,1,0.1983,0.4924,0.0073,0.302
2,"['session_T', 'session_E']",2,108,0.5,0,0.304,0.3883,0.0083,0.2994
2,"['session_T', 'session_E']",2,109,0.5,2,0.1238,0.225,0.6149,0.0363
2,"['session_T', 'session_E']",2,110,0.5,1,0.1828,0.6913,0.0208,0.1052
2,"['session_T', 'session_E']",2,111,0.5,2,0.0427,0.0187,0.8989,0.0397
2,"['session_T', 'session_E']",2,112,0.5,2,0.4153,0.4124,0.0113,0.161
2,"['session_T', 'session_E']",2,113,0.5,1,0.166,0.4042,0.0064,0.4234
2,"['session_T', 'session_E']",2,114,0.5,1,0.0438,0.1006,0.8084,0.0472
2,"['session_T', 'session_E']",3,0,0.5,1,0.2094,0.3028,0.0061,0.4816
2,"['session_T', 'session_E']",3,1,0.5,0,0.1465,0.0971,0.012,0.7443
2,"['session_T', 'session_E']",3,2,0.5,3,0.0969,0.1563,0.024,0.7227
2,"['session_T', 'session_E']",3,3,0.5,0,0.2151,0.4883,0.0065,0.2901
2,"['session_T', 'session_E']",3,4,0.5,0,0.1734,0.1228,0.0394,0.6645
2,"['session_T', 'session_E']",3,5,0.5,2,0.1882,0.1999,0.5271,0.0848
2,"['session_T', 'session_E']",3,6,0.5,0,0.2455,0.3614,0.0137,0.3795
2,"['session_T', 'session_E']",3,7,0.5,2,0.1338,0.2445,0.5283,0.0934
2,"['session_T', 'session_E']",3,8,0.5,3,0.3324,0.3035,0.006,0.3581
2,"['session_T', 'session_E']",3,9,0.5,2,0.0875,0.1579,0.6726,0.082
2,"['session_T', 'session_E']",3,10,0.5,1,0.2211,0.4865,0.0081,0.2843
2,"['session_T', 'session_E']",3,11,0.5,3,0.1948,0.547,0.0044,0.2537
2,"['session_T', 'session_E']",3,12,0.5,1,0.1011,0.1124,0.7164,0.0701
2,"['session_T', 'session_E']",3,13,0.5,0,0.2773,0.3858,0.0117,0.3252
2,"['session_T', 'session_E']",3,14,0.5,1,0.2119,0.5232,0.0136,0.2513
2,"['session_T', 'session_E']",3,15,0.5,0,0.3117,0.2301,0.0069,0.4513
2,"['session_T', 'session_E']",3,16,0.5,0,0.3182,0.2831,0.0638,0.3349
2,"['session_T', 'session_E']",3,17,0.5,3,0.141,0.0748,0.061,0.7232
2,"['session_T', 'session_E']",3,18,0.5,3,0.1777,0.3298,0.4282,0.0643
2,"['session_T', 'session_E']",3,19,0.5,3,0.2121,0.569,0.0077,0.2111
2,"['session_T', 'session_E']",3,20,0.5,1,0.3519,0.4826,0.0044,0.1611
2,"['session_T', 'session_E']",3,21,0.5,1,0.1451,0.7901,0.0175,0.0473
2,"['session_T', 'session_E']",3,22,0.5,2,0.0647,0.0972,0.8023,0.0358
2,"['session_T', 'session_E']",3,23,0.5,3,0.1587,0.2995,0.0208,0.5209
2,"['session_T', 'session_E']",3,24,0.5,3,0.23,0.0719,0.0582,0.6399
2,"['session_T', 'session_E']",3,25,0.5,2,0.0176,0.0151,0.9382,0.0291
2,"['session_T', 'session_E']",3,26,0.5,3,0.1642,0.1026,0.6492,0.0841
2,"['session_T', 'session_E']",3,27,0.5,2,0.0122,0.0142,0.9515,0.0221
2,"['session_T', 'session_E']",3,28,0.5,1,0.1102,0.6534,0.0102,0.2261
2,"['session_T', 'session_E']",3,29,0.5,2,0.0958,0.1213,0.5416,0.2413
2,"['session_T', 'session_E']",3,30,0.5,3,0.1428,0.1432,0.0777,0.6362
2,"['session_T', 'session_E']",3,31,0.5,1,0.2179,0.1196,0.5935,0.069
2,"['session_T', 'session_E']",3,32,0.5,0,0.2732,0.4893,0.0305,0.2071
2,"['session_T', 'session_E']",3,33,0.5,0,0.2474,0.3724,0.0069,0.3733
2,"['session_T', 'session_E']",3,34,0.5,3,0.362,0.155,0.0708,0.4123
2,"['session_T', 'session_E']",3,35,0.5,1,0.1226,0.1354,0.1117,0.6303
2,"['session_T', 'session_E']",3,36,0.5,3,0.2523,0.1325,0.0252,0.59
2,"['session_T', 'session_E']",3,37,0.5,2,0.0228,0.0162,0.925,0.0359
2,"['session_T', 'session_E']",3,38,0.5,0,0.1558,0.0585,0.0342,0.7515
2,"['session_T', 'session_E']",3,39,0.5,1,0.2034,0.4945,0.0256,0.2766
2,"['session_T', 'session_E']",3,40,0.5,2,0.0436,0.0954,0.5062,0.3547
2,"['session_T', 'session_E']",3,41,0.5,0,0.1997,0.1425,0.0372,0.6206
2,"['session_T', 'session_E']",3,42,0.5,3,0.2117,0.4741,0.0215,0.2927
2,"['session_T', 'session_E']",3,43,0.5,1,0.2394,0.2644,0.0067,0.4896
2,"['session_T', 'session_E']",3,44,0.5,1,0.3503,0.2104,0.0444,0.3949
2,"['session_T', 'session_E']",3,45,0.5,3,0.1184,0.3153,0.3509,0.2154
2,"['session_T', 'session_E']",3,46,0.5,2,0.1589,0.218,0.3198,0.3033
2,"['session_T', 'session_E']",3,47,0.5,3,0.3073,0.3705,0.0071,0.3151
2,"['session_T', 'session_E']",3,48,0.5,0,0.0476,0.0638,0.5078,0.3808
2,"['session_T', 'session_E']",3,49,0.5,0,0.2056,0.536,0.0173,0.2411
2,"['session_T', 'session_E']",3,50,0.5,2,0.0405,0.0308,0.8618,0.0669
2,"['session_T', 'session_E']",3,51,0.5,3,0.1874,0.6423,0.0286,0.1416
2,"['session_T', 'session_E']",3,52,0.5,1,0.1397,0.0991,0.0572,0.704
2,"['session_T', 'session_E']",3,53,0.5,0,0.2043,0.4163,0.3458,0.0336
2,"['session_T', 'session_E']",3,54,0.5,1,0.2916,0.1961,0.0238,0.4885
2,"['session_T', 'session_E']",3,55,0.5,1,0.1087,0.6682,0.0444,0.1787
2,"['session_T', 'session_E']",3,56,0.5,0,0.2424,0.6509,0.0282,0.0784
2,"['session_T', 'session_E']",3,57,0.5,0,0.1962,0.3009,0.0279,0.4749
2,"['session_T', 'session_E']",3,58,0.5,2,0.0287,0.0204,0.9348,0.0162
2,"['session_T', 'session_E']",3,59,0.5,3,0.2829,0.341,0.0065,0.3696
2,"['session_T', 'session_E']",3,60,0.5,2,0.0138,0.0128,0.9258,0.0475
2,"['session_T', 'session_E']",3,61,0.5,2,0.0798,0.0584,0.8297,0.032
2,"['session_T', 'session_E']",3,62,0.5,2,0.0812,0.1967,0.5271,0.195
2,"['session_T', 'session_E']",3,63,0.5,0,0.096,0.1574,0.6449,0.1017
2,"['session_T', 'session_E']",3,64,0.5,1,0.1826,0.7387,0.0338,0.0449
2,"['session_T', 'session_E']",3,65,0.5,3,0.0792,0.1989,0.3673,0.3546
2,"['session_T', 'session_E']",3,66,0.5,0,0.1373,0.733,0.1038,0.0259
2,"['session_T', 'session_E']",3,67,0.5,0,0.0849,0.4613,0.1447,0.3092
2,"['session_T', 'session_E']",3,68,0.5,1,0.1376,0.3561,0.0206,0.4858
2,"['session_T', 'session_E']",3,69,0.5,2,0.0369,0.0271,0.9071,0.0289
2,"['session_T', 'session_E']",3,70,0.5,2,0.0119,0.0106,0.9667,0.0108
2,"['session_T', 'session_E']",3,71,0.5,0,0.5454,0.2673,0.0099,0.1773
2,"['session_T', 'session_E']",3,72,0.5,1,0.3099,0.5267,0.027,0.1364
2,"['session_T', 'session_E']",3,73,0.5,3,0.6209,0.1668,0.0243,0.188
2,"['session_T', 'session_E']",3,74,0.5,0,0.4485,0.1863,0.0066,0.3586
2,"['session_T', 'session_E']",3,75,0.5,1,0.3994,0.2568,0.02,0.3238
2,"['session_T', 'session_E']",3,76,0.5,1,0.6169,0.2152,0.0287,0.1392
2,"['session_T', 'session_E']",3,77,0.5,2,0.4205,0.0686,0.4071,0.1037
2,"['session_T', 'session_E']",3,78,0.5,2,0.1166,0.0124,0.8412,0.0298
2,"['session_T', 'session_E']",3,79,0.5,2,0.3486,0.2383,0.2489,0.1642
