subjects,session,fold_number,trial,window_test_start,label,proba_left_hand,proba_right_hand,proba_feet,proba_tongue
2,"['session_T', 'session_E']",1,58,0.5,2,0.419,0.0332,0.4569,0.0909
2,"['session_T', 'session_E']",1,59,0.5,3,0.4863,0.0516,0.0523,0.4098
2,"['session_T', 'session_E']",1,60,0.5,1,0.2152,0.1864,0.0087,0.5898
2,"['session_T', 'session_E']",1,61,0.5,2,0.335,0.2352,0.2334,0.1964
2,"['session_T', 'session_E']",1,62,0.5,2,0.3723,0.2278,0.0565,0.3434
2,"['session_T', 'session_E']",1,63,0.5,1,0.5144,0.2321,0.0422,0.2113
2,"['session_T', 'session_E']",1,64,0.5,1,0.3222,0.2183,0.3032,0.1563
2,"['session_T', 'session_E']",1,65,0.5,3,0.1259,0.2737,0.0099,0.5905
2,"['session_T', 'session_E']",1,66,0.5,2,0.0087,0.006,0.9601,0.0252
2,"['session_T', 'session_E']",1,67,0.5,0,0.1127,0.3184,0.2207,0.3482
2,"['session_T', 'session_E']",1,68,0.5,3,0.4898,0.0812,0.0057,0.4233
2,"['session_T', 'session_E']",1,69,0.5,3,0.2274,0.2061,0.0625,0.504
2,"['session_T', 'session_E']",1,70,0.5,3,0.135,0.2728,0.0038,0.5884
2,"['session_T', 'session_E']",1,71,0.5,2,0.1198,0.2026,0.5303,0.1472
2,"['session_T', 'session_E']",1,72,0.5,1,0.4122,0.5418,0.0064,0.0397
2,"['session_T', 'session_E']",1,73,0.5,2,0.049,0.3643,0.5333,0.0533
2,"['session_T', 'session_E']",1,74,0.5,0,0.0727,0.0632,0.7323,0.1317
2,"['session_T', 'session_E']",1,75,0.5,1,0.1389,0.6423,0.0141,0.2046
2,"['session_T', 'session_E']",1,76,0.5,2,0.0466,0.073,0.829,0.0515
2,"['session_T', 'session_E']",1,77,0.5,3,0.4328,0.3492,0.0095,0.2085
2,"['session_T', 'session_E']",1,78,0.5,2,0.7299,0.0957,0.1156,0.0588
2,"['session_T', 'session_E']",1,79,0.5,0,0.6258,0.1535,0.0171,0.2036
2,"['session_T', 'session_E']",1,80,0.5,0,0.4815,0.2057,0.0322,0.2806
2,"['session_T', 'session_E']",1,81,0.5,1,0.2828,0.3168,0.0028,0.3976
2,"['session_T', 'session_E']",1,82,0.5,0,0.3614,0.2792,0.0602,0.2992
2,"['session_T', 'session_E']",1,83,0.5,0,0.7727,0.1242,0.0212,0.0819
2,"['session_T', 'session_E']",1,84,0.5,1,0.5239,0.1308,0.0087,0.3366
2,"['session_T', 'session_E']",1,85,0.5,2,0.0416,0.0429,0.8554,0.0601
2,"['session_T', 'session_E']",1,86,0.5,2,0.0753,0.3617,0.529,0.034
2,"['session_T', 'session_E']",1,87,0.5,0,0.3525,0.2877,0.2948,0.0651
2,"['session_T', 'session_E']",1,88,0.5,0,0.239,0.6599,0.0325,0.0686
2,"['session_T', 'session_E']",1,89,0.5,1,0.6082,0.1106,0.0546,0.2266
2,"['session_T', 'session_E']",1,90,0.5,2,0.2169,0.0521,0.6928,0.0382
2,"['session_T', 'session_E']",1,91,0.5,3,0.3846,0.0589,0.377,0.1795
2,"['session_T', 'session_E']",1,92,0.5,1,0.3133,0.3817,0.177,0.128
2,"['session_T', 'session_E']",1,93,0.5,2,0.0378,0.013,0.9012,0.0481
2,"['session_T', 'session_E']",1,94,0.5,3,0.1153,0.105,0.6688,0.1109
2,"['session_T', 'session_E']",1,95,0.5,3,0.2365,0.1452,0.0296,0.5887
2,"['session_T', 'session_E']",1,96,0.5,3,0.2362,0.0428,0.0235,0.6975
2,"['session_T', 'session_E']",1,97,0.5,1,0.2113,0.0567,0.0944,0.6376
2,"['session_T', 'session_E']",1,98,0.5,0,0.4425,0.1275,0.0447,0.3853
2,"['session_T', 'session_E']",1,99,0.5,2,0.0172,0.011,0.9493,0.0225
2,"['session_T', 'session_E']",1,100,0.5,2,0.1093,0.1076,0.5169,0.2662
2,"['session_T', 'session_E']",1,101,0.5,1,0.6911,0.0812,0.0099,0.2178
2,"['session_T', 'session_E']",1,102,0.5,2,0.0369,0.0157,0.8928,0.0546
2,"['session_T', 'session_E']",1,103,0.5,2,0.0417,0.0501,0.8712,0.037
2,"['session_T', 'session_E']",1,104,0.5,1,0.5962,0.1346,0.0892,0.18
2,"['session_T', 'session_E']",1,105,0.5,3,0.1685,0.6949,0.0239,0.1128
2,"['session_T', 'session_E']",1,106,0.5,2,0.137,0.0171,0.7943,0.0516
2,"['session_T', 'session_E']",1,107,0.5,0,0.8263,0.0528,0.0612,0.0597
2,"['session_T', 'session_E']",1,108,0.5,2,0.0395,0.0576,0.8797,0.0233
2,"['session_T', 'session_E']",1,109,0.5,1,0.2645,0.0442,0.6286,0.0628
2,"['session_T', 'session_E']",1,110,0.5,3,0.4207,0.2263,0.0159,0.3371
2,"['session_T', 'session_E']",1,111,0.5,1,0.1284,0.3042,0.0647,0.5028
2,"['session_T', 'session_E']",1,112,0.5,3,0.0929,0.1179,0.1067,0.6825
2,"['session_T', 'session_E']",1,113,0.5,1,0.0356,0.8293,0.0334,0.1017
2,"['session_T', 'session_E']",1,114,0.5,0,0.546,0.2374,0.0161,0.2005
2,"['session_T', 'session_E']",1,115,0.5,0,0.156,0.0282,0.7427,0.0731
2,"['session_T', 'session_E']",2,0,0.5,1,0.1085,0.0995,0.0047,0.7874
2,"['session_T', 'session_E']",2,1,0.5,2,0.0116,0.0107,0.9687,0.009
2,"['session_T', 'session_E']",2,2,0.5,2,0.0423,0.0302,0.9138,0.0137
2,"['session_T', 'session_E']",2,3,0.5,0,0.1144,0.1253,0.0073,0.753
2,"['session_T', 'session_E']",2,4,0.5,2,0.31,0.1127,0.4962,0.0811
2,"['session_T', 'session_E']",2,5,0.5,2,0.0334,0.0414,0.8783,0.0469
2,"['session_T', 'session_E']",2,6,0.5,1,0.1536,0.4509,0.0696,0.3259
2,"['session_T', 'session_E']",2,7,0.5,0,0.2861,0.3866,0.0537,0.2736
2,"['session_T', 'session_E']",2,8,0.5,1,0.1734,0.7046,0.0214,0.1005
2,"['session_T', 'session_E']",2,9,0.5,1,0.4246,0.1617,0.0402,0.3734
2,"['session_T', 'session_E']",2,10,0.5,2,0.0204,0.0467,0.895,0.038
2,"['session_T', 'session_E']",2,11,0.5,3,0.3055,0.2595,0.1028,0.3322
2,"['session_T', 'session_E']",2,12,0.5,2,0.0383,0.0237,0.8965,0.0414
2,"['session_T', 'session_E']",2,13,0.5,1,0.1193,0.2379,0.545,0.0978
2,"['session_T', 'session_E']",2,14,0.5,2,0.1377,0.05,0.7621,0.0502
2,"['session_T', 'session_E']",2,15,0.5,3,0.0677,0.0932,0.7196,0.1195
2,"['session_T', 'session_E']",2,16,0.5,3,0.1872,0.1687,0.0033,0.6408
2,"['session_T', 'session_E']",2,17,0.5,3,0.0489,0.4155,0.0879,0.4477
2,"['session_T', 'session_E']",2,18,0.5,1,0.0833,0.2634,0.0129,0.6404
2,"['session_T', 'session_E']",2,19,0.5,1,0.2223,0.2403,0.4335,0.104
2,"['session_T', 'session_E']",2,20,0.5,0,0.0585,0.2912,0.4422,0.2081
2,"['session_T', 'session_E']",2,21,0.5,0,0.1131,0.0619,0.0049,0.8202
2,"['session_T', 'session_E']",2,22,0.5,1,0.6815,0.1145,0.0124,0.1916
2,"['session_T', 'session_E']",2,23,0.5,3,0.1135,0.575,0.0171,0.2945
2,"['session_T', 'session_E']",2,24,0.5,0,0.1949,0.3468,0.0593,0.399
2,"['session_T', 'session_E']",2,25,0.5,3,0.1193,0.1253,0.0089,0.7464
2,"['session_T', 'session_E']",2,26,0.5,2,0.137,0.0346,0.7895,0.039
2,"['session_T', 'session_E']",2,27,0.5,0,0.1862,0.2018,0.0474,0.5646
2,"['session_T', 'session_E']",2,28,0.5,3,0.0387,0.2089,0.0295,0.7228
2,"['session_T', 'session_E']",2,29,0.5,2,0.0753,0.067,0.7392,0.1185
2,"['session_T', 'session_E']",2,30,0.5,1,0.0835,0.5214,0.0064,0.3886
2,"['session_T', 'session_E']",2,31,0.5,0,0.0996,0.1612,0.0053,0.734
2,"['session_T', 'session_E']",2,32,0.5,3,0.2045,0.2079,0.0094,0.5782
2,"['session_T', 'session_E']",2,33,0.5,3,0.3575,0.2263,0.3729,0.0432
2,"['session_T', 'session_E']",2,34,0.5,3,0.2277,0.4596,0.1398,0.173
2,"['session_T', 'session_E']",2,35,0.5,3,0.2491,0.1403,0.0065,0.6041
2,"['session_T', 'session_E']",2,36,0.5,0,0.4629,0.2541,0.2626,0.0204
2,"['session_T', 'session_E']",2,37,0.5,2,0.0078,0.0081,0.9738,0.0103
2,"['session_T', 'session_E']",2,38,0.5,1,0.0766,0.4618,0.0072,0.4544
2,"['session_T', 'session_E']",2,39,0.5,3,0.163,0.3103,0.2496,0.2771
2,"['session_T', 'session_E']",2,40,0.5,3,0.0888,0.44,0.197,0.2741
2,"['session_T', 'session_E']",2,41,0.5,0,0.0893,0.3452,0.0305,0.5351
2,"['session_T', 'session_E']",2,42,0.5,1,0.0665,0.1193,0.0051,0.8091
2,"['session_T', 'session_E']",2,43,0.5,2,0.0195,0.029,0.9211,0.0304
2,"['session_T', 'session_E']",2,44,0.5,3,0.205,0.4261,0.0506,0.3183
2,"['session_T', 'session_E']",2,45,0.5,1,0.1444,0.2877,0.0201,0.5478
2,"['session_T', 'session_E']",2,46,0.5,3,0.0274,0.1051,0.0839,0.7836
2,"['session_T', 'session_E']",2,47,0.5,0,0.1528,0.5709,0.0567,0.2195
2,"['session_T', 'session_E']",2,48,0.5,2,0.0308,0.0424,0.9045,0.0222
2,"['session_T', 'session_E']",2,49,0.5,1,0.1863,0.1677,0.619,0.027
2,"['session_T', 'session_E']",2,50,0.5,2,0.3328,0.216,0.2414,0.2098
2,"['session_T', 'session_E']",2,51,0.5,0,0.1475,0.3324,0.032,0.4881
2,"['session_T', 'session_E']",2,52,0.5,3,0.2207,0.4076,0.0113,0.3604
2,"['session_T', 'session_E']",2,53,0.5,0,0.3076,0.2116,0.0162,0.4647
2,"['session_T', 'session_E']",2,54,0.5,3,0.0157,0.0892,0.7184,0.1766
2,"['session_T', 'session_E']",2,55,0.5,1,0.0806,0.6244,0.1355,0.1595
2,"['session_T', 'session_E']",2,56,0.5,1,0.1126,0.5107,0.2479,0.1289
2,"['session_T', 'session_E']",2,57,0.5,2,0.0097,0.0201,0.9368,0.0334
2,"['session_T', 'session_E']",2,58,0.5,3,0.1308,0.5642,0.0132,0.2917
2,"['session_T', 'session_E']",2,59,0.5,0,0.2037,0.3105,0.0276,0.4582
2,"['session_T', 'session_E']",2,60,0.5,3,0.3752,0.3454,0.137,0.1424
2,"['session_T', 'session_E']",2,61,0.5,2,0.0544,0.1675,0.582,0.1962
2,"['session_T', 'session_E']",2,62,0.5,3,0.1677,0.6421,0.0347,0.1555
2,"['session_T', 'session_E']",2,63,0.5,0,0.2238,0.4368,0.0149,0.3244
2,"['session_T', 'session_E']",2,64,0.5,1,0.0933,0.3808,0.004,0.5219
2,"['session_T', 'session_E']",2,65,0.5,2,0.0809,0.392,0.2631,0.264
2,"['session_T', 'session_E']",2,66,0.5,1,0.1617,0.3258,0.0059,0.5066
2,"['session_T', 'session_E']",2,67,0.5,0,0.0979,0.1184,0.0111,0.7726
2,"['session_T', 'session_E']",2,68,0.5,0,0.198,0.2739,0.0024,0.5257
2,"['session_T', 'session_E']",2,69,0.5,0,0.0715,0.1537,0.7023,0.0724
2,"['session_T', 'session_E']",2,70,0.5,2,0.0074,0.011,0.9722,0.0094
2,"['session_T', 'session_E']",2,71,0.5,0,0.2008,0.2101,0.0175,0.5716
2,"['session_T', 'session_E']",2,72,0.5,1,0.1529,0.646,0.0849,0.1161
2,"['session_T', 'session_E']",2,73,0.5,1,0.0864,0.1903,0.7067,0.0166
2,"['session_T', 'session_E']",2,74,0.5,2,0.0117,0.0185,0.9453,0.0245
2,"['session_T', 'session_E']",2,75,0.5,3,0.2105,0.3136,0.0263,0.4496
2,"['session_T', 'session_E']",2,76,0.5,2,0.2668,0.092,0.6258,0.0153
2,"['session_T', 'session_E']",2,77,0.5,2,0.1658,0.096,0.7199,0.0182
2,"['session_T', 'session_E']",2,78,0.5,3,0.4775,0.1216,0.3679,0.033
2,"['session_T', 'session_E']",2,79,0.5,3,0.0742,0.1308,0.6604,0.1345
2,"['session_T', 'session_E']",2,80,0.5,2,0.112,0.031,0.8426,0.0144
2,"['session_T', 'session_E']",2,81,0.5,1,0.1885,0.2534,0.5008,0.0573
2,"['session_T', 'session_E']",2,82,0.5,1,0.309,0.2208,0.0093,0.4609
2,"['session_T', 'session_E']",2,83,0.5,0,0.2841,0.2975,0.0082,0.4101
2,"['session_T', 'session_E']",2,84,0.5,2,0.0548,0.0522,0.8767,0.0163
2,"['session_T', 'session_E']",2,85,0.5,2,0.0295,0.0416,0.8464,0.0825
2,"['session_T', 'session_E']",2,86,0.5,3,0.176,0.4449,0.2601,0.1189
2,"['session_T', 'session_E']",2,87,0.5,0,0.0684,0.0232,0.9051,0.0032
2,"['session_T', 'session_E']",2,88,0.5,0,0.1274,0.3971,0.0074,0.4682
2,"['session_T', 'session_E']",2,89,0.5,3,0.1239,0.2,0.0107,0.6654
2,"['session_T', 'session_E']",2,90,0.5,0,0.2467,0.2858,0.0175,0.45
2,"['session_T', 'session_E']",2,91,0.5,3,0.1302,0.6147,0.0701,0.185
2,"['session_T', 'session_E']",2,92,0.5,2,0.0717,0.0731,0.7523,0.1029
2,"['session_T', 'session_E']",2,93,0.5,0,0.292,0.3648,0.0107,0.3325
2,"['session_T', 'session_E']",2,94,0.5,1,0.0867,0.7175,0.0603,0.1356
2,"['session_T', 'session_E']",2,95,0.5,1,0.715,0.2119,0.0163,0.0569
2,"['session_T', 'session_E']",2,96,0.5,2,0.1142,0.043,0.8189,0.0239
2,"['session_T', 'session_E']",2,97,0.5,0,0.2942,0.4433,0.0129,0.2495
2,"['session_T', 'session_E']",2,98,0.5,2,0.0238,0.0374,0.9247,0.014
2,"['session_T', 'session_E']",2,99,0.5,1,0.3519,0.3532,0.129,0.1659
2,"['session_T', 'session_E']",2,100,0.5,0,0.2459,0.3068,0.1504,0.2969
2,"['session_T', 'session_E']",2,101,0.5,1,0.4053,0.2588,0.1232,0.2127
2,"['session_T', 'session_E']",2,102,0.5,0,0.0879,0.1119,0.6824,0.1177
2,"['session_T', 'session_E']",2,103,0.5,0,0.2363,0.3614,0.0293,0.373
2,"['session_T', 'session_E']",2,104,0.5,3,0.2782,0.2501,0.0124,0.4593
2,"['session_T', 'session_E']",2,105,0.5,3,0.6954,0.1253,0.0488,0.1305
2,"['session_T', 'session_E']",2,106,0.5,0,0.064,0.1106,0.7022,0.1233
2,"['session_T', 'session_E']",2,107,0.5,1,0.0819,0.3214,0.1083,0.4884
2,"['session_T', 'session_E']",2,108,0.5,0,0.4347,0.349,0.0766,0.1397
2,"['session_T', 'session_E']",2,109,0.5,2,0.0189,0.0213,0.9433,0.0165
2,"['session_T', 'session_E']",2,110,0.5,1,0.327,0.3889,0.2578,0.0263
2,"['session_T', 'session_E']",2,111,0.5,2,0.0161,0.0077,0.9595,0.0167
2,"['session_T', 'session_E']",2,112,0.5,2,0.2357,0.27,0.4408,0.0535
2,"['session_T', 'session_E']",2,113,0.5,1,0.1002,0.5626,0.0154,0.3218
2,"['session_T', 'session_E']",2,114,0.5,1,0.0395,0.1857,0.7316,0.0431
2,"['session_T', 'session_E']",3,0,0.5,1,0.141,0.6362,0.0199,0.2029
2,"['session_T', 'session_E']",3,1,0.5,0,0.2125,0.5655,0.0174,0.2046
2,"['session_T', 'session_E']",3,2,0.5,3,0.2725,0.0886,0.0422,0.5967
2,"['session_T', 'session_E']",3,3,0.5,0,0.1013,0.5947,0.0168,0.2873
2,"['session_T', 'session_E']",3,4,0.5,0,0.3992,0.3173,0.0571,0.2264
2,"['session_T', 'session_E']",3,5,0.5,2,0.0696,0.0723,0.8304,0.0277
2,"['session_T', 'session_E']",3,6,0.5,0,0.1367,0.4792,0.0127,0.3714
2,"['session_T', 'session_E']",3,7,0.5,2,0.1716,0.4131,0.3227,0.0926
2,"['session_T', 'session_E']",3,8,0.5,3,0.2737,0.554,0.0061,0.1662
2,"['session_T', 'session_E']",3,9,0.5,2,0.1932,0.3445,0.3883,0.074
2,"['session_T', 'session_E']",3,10,0.5,1,0.0995,0.4767,0.2619,0.1619
2,"['session_T', 'session_E']",3,11,0.5,3,0.1951,0.2379,0.0045,0.5624
2,"['session_T', 'session_E']",3,12,0.5,1,0.0767,0.0216,0.8729,0.0287
2,"['session_T', 'session_E']",3,13,0.5,0,0.2896,0.1297,0.0566,0.5241
2,"['session_T', 'session_E']",3,14,0.5,1,0.0749,0.4416,0.0044,0.4791
2,"['session_T', 'session_E']",3,15,0.5,0,0.2779,0.3202,0.0182,0.3837
2,"['session_T', 'session_E']",3,16,0.5,0,0.2183,0.2219,0.0433,0.5164
2,"['session_T', 'session_E']",3,17,0.5,3,0.2815,0.0704,0.127,0.5211
2,"['session_T', 'session_E']",3,18,0.5,3,0.1434,0.4354,0.3471,0.074
2,"['session_T', 'session_E']",3,19,0.5,3,0.1228,0.4037,0.0051,0.4684
2,"['session_T', 'session_E']",3,20,0.5,1,0.5175,0.3288,0.0036,0.1501
2,"['session_T', 'session_E']",3,21,0.5,1,0.5614,0.2364,0.1829,0.0193
2,"['session_T', 'session_E']",3,22,0.5,2,0.0453,0.0472,0.8925,0.015
2,"['session_T', 'session_E']",3,23,0.5,3,0.2141,0.4685,0.0418,0.2757
2,"['session_T', 'session_E']",3,24,0.5,3,0.1849,0.1867,0.0059,0.6225
2,"['session_T', 'session_E']",3,25,0.5,2,0.0137,0.0071,0.9709,0.0082
2,"['session_T', 'session_E']",3,26,0.5,3,0.0526,0.0327,0.9012,0.0135
2,"['session_T', 'session_E']",3,27,0.5,2,0.008,0.005,0.9825,0.0046
2,"['session_T', 'session_E']",3,28,0.5,1,0.1396,0.5659,0.0137,0.2808
2,"['session_T', 'session_E']",3,29,0.5,2,0.0879,0.4046,0.3352,0.1723
2,"['session_T', 'session_E']",3,30,0.5,3,0.0653,0.0439,0.5645,0.3262
2,"['session_T', 'session_E']",3,31,0.5,1,0.5269,0.0791,0.3086,0.0854
2,"['session_T', 'session_E']",3,32,0.5,0,0.4043,0.1828,0.0939,0.3189
2,"['session_T', 'session_E']",3,33,0.5,0,0.3581,0.3657,0.011,0.2653
2,"['session_T', 'session_E']",3,34,0.5,3,0.3654,0.1131,0.464,0.0575
2,"['session_T', 'session_E']",3,35,0.5,1,0.1619,0.1161,0.0406,0.6814
2,"['session_T', 'session_E']",3,36,0.5,3,0.2886,0.1519,0.012,0.5475
2,"['session_T', 'session_E']",3,37,0.5,2,0.055,0.0411,0.8809,0.0229
2,"['session_T', 'session_E']",3,38,0.5,0,0.3603,0.0408,0.0384,0.5605
2,"['session_T', 'session_E']",3,39,0.5,1,0.0997,0.3026,0.5291,0.0685
2,"['session_T', 'session_E']",3,40,0.5,2,0.1138,0.1808,0.5427,0.1626
2,"['session_T', 'session_E']",3,41,0.5,0,0.3188,0.0917,0.0641,0.5254
2,"['session_T', 'session_E']",3,42,0.5,3,0.2034,0.2534,0.0186,0.5245
2,"['session_T', 'session_E']",3,43,0.5,1,0.2812,0.182,0.0085,0.5284
2,"['session_T', 'session_E']",3,44,0.5,1,0.3543,0.2303,0.0136,0.4018
2,"['session_T', 'session_E']",3,45,0.5,3,0.3177,0.2556,0.1709,0.2558
2,"['session_T', 'session_E']",3,46,0.5,2,0.3427,0.1208,0.0399,0.4965
2,"['session_T', 'session_E']",3,47,0.5,3,0.6047,0.2672,0.0062,0.1218
2,"['session_T', 'session_E']",3,48,0.5,0,0.0396,0.0679,0.8383,0.0542
2,"['session_T', 'session_E']",3,49,0.5,0,0.2192,0.2841,0.0736,0.4231
2,"['session_T', 'session_E']",3,50,0.5,2,0.1364,0.0939,0.6861,0.0836
2,"['session_T', 'session_E']",3,51,0.5,3,0.1047,0.5747,0.1671,0.1534
2,"['session_T', 'session_E']",3,52,0.5,1,0.4262,0.0805,0.1025,0.3907
2,"['session_T', 'session_E']",3,53,0.5,0,0.0994,0.1903,0.6988,0.0115
2,"['session_T', 'session_E']",3,54,0.5,1,0.4284,0.1677,0.0924,0.3115
2,"['session_T', 'session_E']",3,55,0.5,1,0.277,0.3272,0.3058,0.09
2,"['session_T', 'session_E']",3,56,0.5,0,0.4387,0.2709,0.1252,0.1652
2,"['session_T', 'session_E']",3,57,0.5,0,0.1441,0.2135,0.0206,0.6218
2,"['session_T', 'session_E']",3,58,0.5,2,0.0224,0.009,0.963,0.0056
2,"['session_T', 'session_E']",3,59,0.5,3,0.1251,0.3093,0.0094,0.5562
2,"['session_T', 'session_E']",3,60,0.5,2,0.019,0.0118,0.9572,0.012
2,"['session_T', 'session_E']",3,61,0.5,2,0.1165,0.066,0.7898,0.0277
2,"['session_T', 'session_E']",3,62,0.5,2,0.198,0.4431,0.1243,0.2346
2,"['session_T', 'session_E']",3,63,0.5,0,0.0633,0.0532,0.846,0.0375
2,"['session_T', 'session_E']",3,64,0.5,1,0.1432,0.7672,0.0255,0.0641
2,"['session_T', 'session_E']",3,65,0.5,3,0.2138,0.4546,0.0603,0.2714
2,"['session_T', 'session_E']",3,66,0.5,0,0.083,0.5966,0.2495,0.0709
2,"['session_T', 'session_E']",3,67,0.5,0,0.6267,0.1894,0.0382,0.1457
2,"['session_T', 'session_E']",3,68,0.5,1,0.047,0.8412,0.0036,0.1083
2,"['session_T', 'session_E']",3,69,0.5,2,0.0726,0.0281,0.8826,0.0166
2,"['session_T', 'session_E']",3,70,0.5,2,0.0173,0.0189,0.9538,0.01
2,"['session_T', 'session_E']",3,71,0.5,0,0.2572,0.208,0.028,0.5068
2,"['session_T', 'session_E']",3,72,0.5,1,0.3027,0.18,0.092,0.4254
2,"['session_T', 'session_E']",3,73,0.5,3,0.403,0.2251,0.0231,0.3488
2,"['session_T', 'session_E']",3,74,0.5,0,0.1907,0.6015,0.0044,0.2033
2,"['session_T', 'session_E']",3,75,0.5,1,0.2539,0.4934,0.0109,0.2418
2,"['session_T', 'session_E']",3,76,0.5,1,0.6234,0.1263,0.1136,0.1366
2,"['session_T', 'session_E']",3,77,0.5,2,0.1445,0.0301,0.7751,0.0503
2,"['session_T', 'session_E']",3,78,0.5,2,0.0904,0.0189,0.8649,0.0258
2,"['session_T', 'session_E']",3,79,0.5,2,0.5063,0.1156,0.1549,0.2232
